139,3,387.54,184.84,107.90,187.40,0.92,-1,-1,-1
140,1,332.46,184.44,91.28,172.32,0.90,-1,-1,-1
140,2,1578.09,51.92,89.70,192.90,0.93,-1,-1,-1
140,3,387.05,184.61,107.06,187.60,0.90,-1,-1,-1
141,1,333.35,184.70,91.19,173.01,0.90,-1,-1,-1
141,2,1577.25,52.33,89.77,193.19,0.93,-1,-1,-1
141,3,388.09,185.75,105.76,187.11,0.90,-1,-1,-1
142,1,335.05,185.45,92.04,175.06,0.90,-1,-1,-1
142,2,1576.86,52.80,89.88,193.63,0.93,-1,-1,-1
142,3,390.34,187.51,103.93,185.79,0.91,-1,-1,-1
143,1,337.13,187.27,92.17,175.39,0.90,-1,-1,-1
143,2,1576.83,53.50,89.66,193.23,0.93,-1,-1,-1
143,3,392.30,188.84,102.47,185.28,0.91,-1,-1,-1
144,1,338.28,189.28,91.50,174.40,0.90,-1,-1,-1
144,2,1576.09,54.13,89.22,192.90,0.93,-1,-1,-1
144,3,394.18,189.77,100.64,183.97,0.92,-1,-1,-1
145,1,339.56,190.02,91.80,175.13,0.89,-1,-1,-1
145,2,1575.87,54.34,88.90,192.77,0.93,-1,-1,-1
145,3,396.06,190.44,99.02,183.14,0.91,-1,-1,-1
146,1,341.84,190.93,92.62,176.08,0.89,-1,-1,-1
146,2,1575.77,54.22,88.80,193.10,0.92,-1,-1,-1
146,3,397.45,191.57,97.11,181.49,0.90,-1,-1,-1
147,1,342.42,191.48,92.70,175.98,0.89,-1,-1,-1
147,2,1575.79,54.16,88.63,193.22,0.92,-1,-1,-1
147,3,398.56,192.64,95.70,180.65,0.89,-1,-1,-1
148,1,343.58,190.98,93.92,177.72,0.90,-1,-1,-1
148,2,1575.96,54.39,88.24,192.76,0.93,-1,-1,-1
148,3,400.76,193.58,93.88,179.34,0.87,-1,-1,-1
149,1,344.64,191.00,94.44,178.59,0.90,-1,-1,-1
149,2,1576.09,54.74,87.93,192.42,0.93,-1,-1,-1
149,3,402.32,194.13,93.10,180.21,0.88,-1,-1,-1
150,1,346.95,191.42,93.87,177.58,0.90,-1,-1,-1
150,2,1576.25,55.18,87.60,191.95,0.93,-1,-1,-1
150,3,403.73,194.20,92.50,180.89,0.87,-1,-1,-1
151,1,349.75,191.12,93.76,177.18,0.88,-1,-1,-1
151,2,1576.38,55.78,87.33,191.55,0.93,-1,-1,-1
151,3,404.34,193.42,92.57,182.38,0.87,-1,-1,-1
152,1,350.08,190.76,92.86,177.02,0.88,-1,-1,-1
152,2,1575.51,56.10,87.27,191.62,0.93,-1,-1,-1
152,3,408.09,192.66,90.88,179.39,0.87,-1,-1,-1
153,1,353.59,190.83,91.93,176.73,0.87,-1,-1,-1
153,2,1575.20,56.32,87.20,191.66,0.93,-1,-1,-1
153,3,414.14,190.78,91.76,180.05,0.90,-1,-1,-1
154,1,359.54,191.29,91.61,176.62,0.87,-1,-1,-1
154,2,1575.00,56.27,87.35,192.23,0.93,-1,-1,-1
154,3,420.34,188.06,93.96,183.21,0.91,-1,-1,-1
155,1,363.66,191.23,91.21,177.68,0.86,-1,-1,-1
155,2,1574.91,56.74,87.45,192.72,0.93,-1,-1,-1
155,3,423.80,185.60,96.42,186.51,0.91,-1,-1,-1
156,1,368.35,191.42,91.33,179.42,0.87,-1,-1,-1
156,2,1575.60,57.23,87.81,193.91,0.93,-1,-1,-1
156,3,429.08,183.68,99.48,192.06,0.90,-1,-1,-1
157,1,372.14,191.70,91.18,180.29,0.85,-1,-1,-1
157,2,1575.76,58.41,88.16,194.47,0.93,-1,-1,-1
157,3,433.07,182.97,100.92,194.60,0.89,-1,-1,-1
158,1,375.76,192.35,91.50,181.16,0.87,-1,-1,-1
158,2,1575.64,59.67,88.66,195.50,0.93,-1,-1,-1
158,3,437.77,184.26,101.14,194.66,0.91,-1,-1,-1
159,1,378.28,192.70,92.24,183.37,0.87,-1,-1,-1
159,2,1575.35,60.35,89.33,197.11,0.93,-1,-1,-1
159,3,441.43,186.33,101.27,194.41,0.91,-1,-1,-1
160,1,379.95,193.26,93.13,186.40,0.88,-1,-1,-1
160,2,1575.65,61.09,88.75,195.65,0.93,-1,-1,-1
160,3,444.34,189.01,100.26,192.40,0.90,-1,-1,-1
161,1,383.05,193.80,93.21,187.42,0.88,-1,-1,-1
161,2,1575.55,61.68,88.96,195.41,0.93,-1,-1,-1
161,3,447.66,191.83,98.77,189.81,0.90,-1,-1,-1
162,1,385.63,194.87,92.93,187.77,0.89,-1,-1,-1
162,2,1576.28,62.55,89.28,195.54,0.93,-1,-1,-1
162,3,449.61,194.22,97.45,187.47,0.91,-1,-1,-1
163,1,388.47,196.04,92.01,186.88,0.88,-1,-1,-1
163,2,1576.03,63.41,90.46,197.92,0.93,-1,-1,-1
163,3,450.11,195.22,96.76,186.24,0.89,-1,-1,-1
164,1,390.48,197.58,90.92,186.28,0.86,-1,-1,-1
164,2,1576.64,63.83,91.25,199.58,0.93,-1,-1,-1
164,3,448.24,195.01,97.26,186.57,0.86,-1,-1,-1
165,1,392.88,199.04,90.17,186.25,0.86,-1,-1,-1
165,2,1576.79,64.13,91.70,199.92,0.93,-1,-1,-1
165,3,450.09,194.24,97.09,186.92,0.89,-1,-1,-1
166,1,395.97,200.01,89.77,186.44,0.85,-1,-1,-1
166,2,1576.76,64.44,92.02,200.03,0.93,-1,-1,-1
166,3,450.29,193.14,97.42,188.51,0.88,-1,-1,-1
167,1,398.74,200.68,89.80,187.28,0.89,-1,-1,-1
167,2,1577.38,64.81,92.65,200.32,0.93,-1,-1,-1
167,3,450.53,192.05,97.52,189.77,0.88,-1,-1,-1
168,1,399.87,201.02,89.47,187.69,0.87,-1,-1,-1
168,2,1578.25,65.10,93.37,200.36,0.94,-1,-1,-1
168,3,451.09,191.18,96.93,189.80,0.87,-1,-1,-1
169,1,399.72,201.12,88.53,187.83,0.87,-1,-1,-1
169,2,1578.37,65.47,94.02,200.42,0.94,-1,-1,-1
169,3,451.52,191.08,96.12,189.35,0.87,-1,-1,-1
170,1,399.38,200.02,88.57,190.31,0.88,-1,-1,-1
170,2,1579.23,65.53,94.39,199.92,0.93,-1,-1,-1
170,3,452.39,190.81,95.64,189.62,0.88,-1,-1,-1
171,1,401.40,199.36,88.59,192.11,0.86,-1,-1,-1
171,2,1579.15,65.37,95.32,200.89,0.93,-1,-1,-1
171,3,452.88,190.71,95.03,189.50,0.87,-1,-1,-1
172,1,403.07,199.76,87.99,192.55,0.87,-1,-1,-1
172,2,1579.89,65.40,95.86,201.13,0.93,-1,-1,-1
172,3,451.62,190.68,94.93,189.66,0.86,-1,-1,-1
173,1,403.74,200.34,86.68,192.03,0.88,-1,-1,-1
173,2,1580.66,65.18,96.83,202.54,0.93,-1,-1,-1
173,3,450.97,190.67,94.69,189.50,0.85,-1,-1,-1
174,1,405.27,200.77,85.27,190.91,0.89,-1,-1,-1
174,2,1581.15,65.42,96.76,201.62,0.93,-1,-1,-1
174,3,451.20,190.66,94.48,189.65,0.84,-1,-1,-1
175,1,407.39,200.81,84.65,191.02,0.88,-1,-1,-1
175,2,1581.49,66.33,96.39,199.97,0.93,-1,-1,-1
175,3,448.79,190.89,94.90,189.71,0.84,-1,-1,-1
176,1,408.20,200.92,83.85,191.16,0.90,-1,-1,-1
176,2,1581.63,66.72,96.17,198.61,0.93,-1,-1,-1
176,3,447.55,191.20,95.23,189.50,0.85,-1,-1,-1
177,1,408.61,201.07,82.77,190.86,0.89,-1,-1,-1
177,2,1581.44,68.98,96.52,197.98,0.93,-1,-1,-1
177,3,445.95,191.31,95.80,189.20,0.87,-1,-1,-1
178,1,409.15,201.00,81.49,189.95,0.87,-1,-1,-1
178,2,1580.83,69.92,97.70,199.42,0.93,-1,-1,-1
178,3,445.18,191.58,96.78,189.97,0.87,-1,-1,-1
179,1,410.38,200.74,80.66,189.38,0.86,-1,-1,-1
179,2,1579.51,71.31,98.52,200.25,0.93,-1,-1,-1
179,3,445.08,191.90,97.21,189.81,0.86,-1,-1,-1
180,1,411.02,201.30,79.44,188.26,0.85,-1,-1,-1
180,2,1578.96,73.71,98.90,200.22,0.94,-1,-1,-1
180,3,444.36,192.24,97.86,189.97,0.88,-1,-1,-1
181,1,411.62,201.84,78.20,187.28,0.85,-1,-1,-1
181,2,1578.51,75.09,99.51,200.82,0.94,-1,-1,-1
181,3,444.37,192.82,97.98,189.36,0.88,-1,-1,-1
182,1,413.05,201.92,77.47,187.02,0.85,-1,-1,-1
182,2,1578.45,76.13,99.51,200.71,0.93,-1,-1,-1
182,3,444.74,193.25,98.19,189.13,0.87,-1,-1,-1
183,1,414.67,201.05,77.67,188.28,0.85,-1,-1,-1
183,2,1578.34,77.27,99.67,200.99,0.93,-1,-1,-1
183,3,445.05,193.85,98.38,189.04,0.87,-1,-1,-1
184,1,414.98,199.37,78.27,190.53,0.85,-1,-1,-1
184,2,1578.27,78.22,99.79,201.21,0.93,-1,-1,-1
184,3,445.88,193.85,98.35,189.23,0.87,-1,-1,-1
185,1,416.52,197.19,79.14,192.27,0.83,-1,-1,-1
185,2,1578.39,79.94,99.53,200.56,0.93,-1,-1,-1
185,3,445.36,194.06,98.24,188.63,0.85,-1,-1,-1
186,1,413.62,197.02,78.37,192.48,0.86,-1,-1,-1
186,2,1578.30,80.66,99.68,201.42,0.93,-1,-1,-1
186,3,447.27,192.79,97.99,189.30,0.84,-1,-1,-1
187,1,411.12,195.64,78.14,193.65,0.85,-1,-1,-1
187,2,1578.63,81.51,99.02,201.02,0.93,-1,-1,-1
187,3,447.82,192.76,97.77,189.55,0.85,-1,-1,-1
188,1,409.60,195.02,77.82,193.97,0.87,-1,-1,-1
188,2,1578.00,81.90,98.48,200.75,0.93,-1,-1,-1
188,3,450.50,192.52,96.72,189.20,0.85,-1,-1,-1
189,1,407.52,194.91,77.14,193.52,0.89,-1,-1,-1
189,2,1577.80,81.90,98.20,200.98,0.93,-1,-1,-1
189,3,453.61,193.43,95.24,188.51,0.88,-1,-1,-1
190,1,405.47,194.88,76.73,193.11,0.86,-1,-1,-1
190,2,1577.88,82.09,97.79,200.84,0.93,-1,-1,-1
190,3,454.99,193.44,94.24,188.59,0.87,-1,-1,-1
191,1,405.61,194.66,78.34,193.83,0.83,-1,-1,-1
191,2,1578.08,82.74,97.30,200.39,0.93,-1,-1,-1
191,3,453.58,192.55,93.63,188.17,0.84,-1,-1,-1
192,1,405.00,195.04,80.30,194.09,0.85,-1,-1,-1
192,2,1578.28,83.29,96.87,200.00,0.93,-1,-1,-1
192,3,452.72,191.31,94.03,189.80,0.79,-1,-1,-1
193,1,406.44,195.86,83.07,193.51,0.88,-1,-1,-1
193,2,1578.42,83.92,96.58,199.85,0.93,-1,-1,-1
193,3,462.94,190.63,91.73,191.08,0.79,-1,-1,-1
194,1,403.90,196.85,84.95,192.84,0.88,-1,-1,-1
194,2,1577.75,84.52,96.15,199.30,0.93,-1,-1,-1
194,3,466.65,190.26,90.71,191.23,0.83,-1,-1,-1
195,1,402.24,198.12,86.61,191.90,0.88,-1,-1,-1
195,2,1577.43,84.66,96.12,199.59,0.93,-1,-1,-1
195,3,470.63,189.91,90.86,191.50,0.87,-1,-1,-1
196,1,397.69,199.27,87.05,190.43,0.88,-1,-1,-1
196,2,1577.49,85.30,95.76,199.09,0.93,-1,-1,-1
196,3,468.45,189.23,93.72,191.49,0.90,-1,-1,-1
197,1,392.67,199.25,87.14,190.32,0.91,-1,-1,-1
197,2,1577.60,85.97,95.47,198.69,0.94,-1,-1,-1
197,3,471.31,190.32,96.66,190.13,0.93,-1,-1,-1
198,1,402.56,199.24,91.38,190.51,0.81,-1,-1,-1
198,2,1577.45,87.03,95.75,199.60,0.94,-1,-1,-1
198,3,475.51,190.52,100.35,189.62,0.94,-1,-1,-1
199,1,391.64,199.89,90.18,189.70,0.89,-1,-1,-1
199,2,1577.31,88.24,96.03,200.56,0.93,-1,-1,-1
199,3,480.24,191.49,103.78,188.30,0.94,-1,-1,-1
200,1,386.90,200.13,89.15,189.17,0.92,-1,-1,-1
200,2,1576.89,89.17,96.88,202.98,0.93,-1,-1,-1
200,3,486.46,192.42,107.20,187.48,0.94,-1,-1,-1
201,1,385.08,200.22,88.48,188.98,0.92,-1,-1,-1
201,2,1577.29,90.22,97.87,205.94,0.93,-1,-1,-1
201,3,492.77,194.00,109.71,185.72,0.94,-1,-1,-1
202,1,384.90,200.24,88.23,188.69,0.93,-1,-1,-1
202,2,1577.62,90.98,97.91,206.78,0.93,-1,-1,-1
202,3,499.02,195.48,111.59,184.17,0.94,-1,-1,-1
203,1,383.88,200.24,88.36,188.82,0.93,-1,-1,-1
203,2,1578.16,92.45,97.09,205.52,0.93,-1,-1,-1
203,3,504.89,196.70,113.02,183.38,0.93,-1,-1,-1
204,1,382.56,200.23,88.60,189.10,0.93,-1,-1,-1
204,2,1577.71,93.71,98.07,208.52,0.93,-1,-1,-1
204,3,509.82,197.59,114.04,183.34,0.94,-1,-1,-1
205,1,381.16,200.11,88.37,188.43,0.92,-1,-1,-1
205,2,1577.66,95.31,98.21,209.02,0.93,-1,-1,-1
205,3,513.14,198.79,114.26,182.67,0.94,-1,-1,-1
206,1,380.14,199.95,88.04,186.95,0.92,-1,-1,-1
206,2,1578.56,96.00,98.20,209.19,0.93,-1,-1,-1
206,3,515.32,199.78,113.46,180.76,0.94,-1,-1,-1
207,1,378.95,199.77,88.28,186.52,0.92,-1,-1,-1
207,2,1579.14,96.84,97.71,208.17,0.93,-1,-1,-1
207,3,517.69,199.57,113.30,180.85,0.93,-1,-1,-1
208,1,377.96,199.70,88.68,186.37,0.92,-1,-1,-1
208,2,1580.13,97.34,97.76,207.76,0.94,-1,-1,-1
208,3,521.29,198.91,112.43,180.79,0.93,-1,-1,-1
209,1,376.45,199.56,89.39,187.11,0.92,-1,-1,-1
209,2,1580.49,97.55,97.80,207.31,0.94,-1,-1,-1
209,3,525.82,197.18,112.16,183.37,0.92,-1,-1,-1
210,1,375.32,199.39,90.00,187.73,0.92,-1,-1,-1
210,2,1581.63,98.10,97.55,206.18,0.94,-1,-1,-1
210,3,529.74,194.63,111.37,186.02,0.91,-1,-1,-1
211,1,374.01,199.55,90.31,187.75,0.92,-1,-1,-1
211,2,1582.78,98.55,97.80,206.24,0.94,-1,-1,-1
211,3,533.43,192.89,109.48,187.58,0.91,-1,-1,-1
212,1,372.36,199.50,91.02,188.99,0.92,-1,-1,-1
212,2,1584.00,99.31,98.07,205.76,0.94,-1,-1,-1
212,3,535.92,191.34,107.19,188.39,0.92,-1,-1,-1
213,1,370.54,199.03,91.57,190.12,0.93,-1,-1,-1
213,2,1584.42,99.90,98.22,205.69,0.93,-1,-1,-1
213,3,538.01,190.32,105.07,189.13,0.91,-1,-1,-1
214,1,369.72,199.30,91.68,190.33,0.92,-1,-1,-1
214,2,1584.38,100.37,98.62,206.27,0.94,-1,-1,-1
214,3,540.99,190.95,102.30,188.40,0.91,-1,-1,-1
215,1,368.83,199.18,91.63,190.18,0.92,-1,-1,-1
215,2,1584.42,101.08,98.64,205.37,0.93,-1,-1,-1
215,3,543.73,191.87,99.57,187.44,0.88,-1,-1,-1
216,1,368.55,199.14,91.60,189.89,0.92,-1,-1,-1
216,2,1584.44,101.26,98.58,204.31,0.94,-1,-1,-1
216,3,544.86,191.35,100.34,191.97,0.89,-1,-1,-1
217,1,368.08,199.23,91.96,190.56,0.92,-1,-1,-1
217,2,1583.44,102.53,98.75,203.79,0.94,-1,-1,-1
217,3,547.90,190.27,100.97,195.87,0.89,-1,-1,-1
218,1,367.96,199.60,92.04,190.47,0.92,-1,-1,-1
218,2,1582.36,103.49,100.19,205.78,0.93,-1,-1,-1
218,3,551.81,190.86,99.95,196.35,0.90,-1,-1,-1
219,1,367.77,200.19,92.45,190.88,0.92,-1,-1,-1
219,2,1580.32,104.44,102.22,209.48,0.93,-1,-1,-1
219,3,554.49,192.21,98.74,196.05,0.87,-1,-1,-1
220,1,367.61,200.52,92.85,191.36,0.92,-1,-1,-1
220,2,1579.30,104.99,103.46,211.10,0.93,-1,-1,-1
220,3,558.53,194.51,96.45,194.35,0.89,-1,-1,-1
221,1,367.13,200.75,93.43,192.54,0.91,-1,-1,-1
221,2,1578.07,106.78,103.86,210.97,0.93,-1,-1,-1
221,3,562.23,196.28,94.16,192.55,0.90,-1,-1,-1
222,1,366.83,201.28,93.50,192.76,0.91,-1,-1,-1
222,2,1576.64,108.32,104.15,210.68,0.92,-1,-1,-1
222,3,565.16,196.49,92.23,191.86,0.90,-1,-1,-1
223,1,367.17,202.37,92.67,191.27,0.92,-1,-1,-1
223,2,1576.25,109.04,103.95,209.94,0.93,-1,-1,-1
223,3,566.36,196.33,90.66,191.59,0.91,-1,-1,-1
224,1,366.42,203.22,92.37,191.36,0.92,-1,-1,-1
224,2,1574.90,109.05,104.53,210.98,0.93,-1,-1,-1
224,3,566.08,196.15,89.55,191.59,0.90,-1,-1,-1
225,1,366.67,204.20,92.14,191.40,0.92,-1,-1,-1
225,2,1574.38,109.30,104.78,211.97,0.92,-1,-1,-1
225,3,565.70,196.07,88.61,191.59,0.90,-1,-1,-1
226,1,367.33,205.00,92.30,191.85,0.91,-1,-1,-1
226,2,1574.09,108.76,105.09,213.17,0.93,-1,-1,-1
226,3,566.27,196.48,87.58,191.14,0.91,-1,-1,-1
227,1,368.30,205.51,92.72,192.69,0.91,-1,-1,-1
227,2,1574.66,110.69,103.88,211.44,0.93,-1,-1,-1
227,3,567.19,196.51,86.97,191.52,0.91,-1,-1,-1
228,1,368.51,206.02,93.22,193.78,0.91,-1,-1,-1
228,2,1574.22,112.01,102.97,210.14,0.93,-1,-1,-1
228,3,568.25,196.19,86.09,191.55,0.90,-1,-1,-1
229,1,369.22,206.97,93.06,193.85,0.91,-1,-1,-1
229,2,1574.02,112.31,102.73,210.26,0.93,-1,-1,-1
229,3,568.77,196.17,85.42,191.90,0.90,-1,-1,-1
230,1,369.42,208.43,92.26,192.97,0.91,-1,-1,-1
230,2,1574.03,112.40,102.48,210.30,0.93,-1,-1,-1
230,3,569.83,196.15,84.68,192.25,0.90,-1,-1,-1
231,1,370.12,208.96,90.70,190.84,0.90,-1,-1,-1
231,2,1574.44,113.40,101.61,209.42,0.93,-1,-1,-1
231,3,571.39,196.14,83.76,192.60,0.90,-1,-1,-1
232,1,372.83,209.92,88.35,185.45,0.90,-1,-1,-1
232,2,1574.00,114.70,100.71,208.25,0.93,-1,-1,-1
232,3,572.73,195.91,82.72,192.95,0.91,-1,-1,-1
233,1,375.82,210.70,87.17,181.61,0.91,-1,-1,-1
233,2,1573.76,114.66,100.53,208.64,0.93,-1,-1,-1
233,3,573.79,195.82,81.58,193.07,0.90,-1,-1,-1
234,1,377.10,211.53,88.62,183.50,0.91,-1,-1,-1
234,2,1573.70,115.01,100.44,209.19,0.93,-1,-1,-1
234,3,575.23,196.01,80.32,193.12,0.90,-1,-1,-1
235,1,377.85,212.26,90.36,185.79,0.91,-1,-1,-1
235,2,1572.85,115.56,100.31,209.62,0.93,-1,-1,-1
235,3,575.91,195.63,79.48,194.02,0.89,-1,-1,-1
236,1,378.21,212.51,92.15,188.24,0.92,-1,-1,-1
236,2,1572.69,115.86,99.95,209.45,0.94,-1,-1,-1
236,3,577.26,195.49,78.25,194.13,0.89,-1,-1,-1
237,1,378.66,212.58,94.36,191.62,0.92,-1,-1,-1
237,2,1572.56,116.67,100.00,210.22,0.94,-1,-1,-1
237,3,578.14,195.21,76.98,194.16,0.89,-1,-1,-1
238,1,379.32,213.14,95.51,193.23,0.93,-1,-1,-1
238,2,1572.27,117.79,100.52,212.12,0.94,-1,-1,-1
238,3,579.19,195.00,75.87,194.50,0.89,-1,-1,-1
239,1,380.60,213.44,96.03,193.28,0.93,-1,-1,-1
239,2,1571.81,118.96,101.45,215.16,0.94,-1,-1,-1
239,3,579.85,194.70,74.87,194.84,0.89,-1,-1,-1
240,1,382.34,213.53,96.32,192.61,0.93,-1,-1,-1
240,2,1570.57,120.44,102.17,217.91,0.93,-1,-1,-1
240,3,579.92,194.03,73.91,194.85,0.89,-1,-1,-1
241,1,383.83,213.66,96.48,191.56,0.93,-1,-1,-1
241,2,1570.15,121.69,102.37,219.54,0.93,-1,-1,-1
241,3,580.18,193.67,73.00,194.74,0.89,-1,-1,-1
242,1,385.91,214.02,96.56,190.37,0.93,-1,-1,-1
242,2,1569.94,123.02,102.58,221.24,0.93,-1,-1,-1
242,3,580.46,193.54,72.27,194.68,0.89,-1,-1,-1
243,1,387.49,213.92,97.14,190.37,0.93,-1,-1,-1
243,2,1570.10,124.05,102.20,221.52,0.93,-1,-1,-1
243,3,580.68,193.38,71.71,194.77,0.89,-1,-1,-1
244,1,389.64,214.09,97.72,190.36,0.93,-1,-1,-1
244,2,1570.25,125.41,101.90,221.92,0.93,-1,-1,-1
244,3,580.84,193.11,71.32,195.24,0.89,-1,-1,-1
245,1,392.67,214.02,98.75,190.47,0.93,-1,-1,-1
245,2,1570.57,127.16,101.28,221.43,0.93,-1,-1,-1
245,3,581.07,193.23,70.81,195.19,0.89,-1,-1,-1
246,1,395.81,214.77,99.50,189.73,0.93,-1,-1,-1
246,2,1570.91,128.52,100.63,220.71,0.93,-1,-1,-1
246,3,581.30,193.51,70.29,194.94,0.89,-1,-1,-1
247,1,399.73,215.71,100.44,189.00,0.94,-1,-1,-1
247,2,1572.25,129.88,99.76,219.30,0.94,-1,-1,-1
247,3,580.98,193.40,69.99,195.07,0.89,-1,-1,-1
248,1,402.98,216.27,101.55,188.73,0.94,-1,-1,-1
248,2,1572.94,130.96,99.07,218.13,0.94,-1,-1,-1
248,3,580.91,193.36,69.77,195.33,0.89,-1,-1,-1
249,1,405.57,216.91,102.66,188.41,0.94,-1,-1,-1
249,2,1573.45,132.34,98.33,216.67,0.93,-1,-1,-1
249,3,580.38,193.12,69.78,195.87,0.90,-1,-1,-1
250,1,407.47,217.13,103.71,188.75,0.93,-1,-1,-1
250,2,1574.50,133.20,98.11,215.73,0.94,-1,-1,-1
250,3,579.82,193.48,69.61,195.63,0.90,-1,-1,-1
251,1,409.25,218.43,104.03,187.87,0.94,-1,-1,-1
251,2,1575.03,133.98,97.77,214.42,0.93,-1,-1,-1
251,3,578.09,193.62,69.89,195.53,0.90,-1,-1,-1
252,1,410.20,219.12,104.74,187.77,0.94,-1,-1,-1
252,2,1575.23,134.85,97.63,213.54,0.93,-1,-1,-1
252,3,576.82,193.68,70.36,195.49,0.90,-1,-1,-1
253,1,411.19,219.48,105.82,188.30,0.94,-1,-1,-1
253,2,1574.11,135.75,98.17,213.73,0.94,-1,-1,-1
253,3,575.81,193.92,70.71,195.02,0.91,-1,-1,-1
254,1,412.65,219.81,106.56,188.06,0.94,-1,-1,-1
254,2,1573.33,136.44,99.07,214.31,0.94,-1,-1,-1
254,3,576.06,194.35,70.94,194.06,0.91,-1,-1,-1
255,1,414.46,219.25,107.71,189.09,0.93,-1,-1,-1
255,2,1572.13,137.16,99.46,213.14,0.94,-1,-1,-1
255,3,576.30,195.07,71.21,192.69,0.91,-1,-1,-1
256,1,417.04,218.35,109.09,190.81,0.93,-1,-1,-1
256,2,1570.72,138.35,99.72,211.76,0.94,-1,-1,-1
256,3,576.05,196.68,71.56,191.06,0.91,-1,-1,-1
257,1,419.70,217.55,109.64,192.13,0.93,-1,-1,-1
257,2,1569.01,139.59,100.40,210.86,0.94,-1,-1,-1
257,3,574.87,197.73,72.53,191.13,0.91,-1,-1,-1
258,1,423.63,217.24,109.61,192.62,0.92,-1,-1,-1
258,2,1566.69,140.64,102.24,212.38,0.94,-1,-1,-1
258,3,574.59,198.56,73.05,190.06,0.91,-1,-1,-1
259,1,426.14,217.34,109.60,193.69,0.93,-1,-1,-1
259,2,1565.28,142.00,104.04,214.19,0.94,-1,-1,-1
259,3,573.73,198.85,73.86,189.66,0.91,-1,-1,-1
260,1,428.15,216.93,109.53,194.74,0.92,-1,-1,-1
260,2,1563.09,143.20,106.31,217.50,0.94,-1,-1,-1
260,3,571.79,198.73,74.73,189.31,0.92,-1,-1,-1
261,1,429.92,216.77,109.07,195.13,0.91,-1,-1,-1
261,2,1562.51,144.28,106.68,216.75,0.94,-1,-1,-1
261,3,569.71,198.66,75.54,188.07,0.91,-1,-1,-1
262,1,431.97,215.94,109.05,196.48,0.90,-1,-1,-1
262,2,1561.33,145.59,107.02,216.62,0.93,-1,-1,-1
262,3,568.02,198.62,76.36,186.73,0.91,-1,-1,-1
263,1,434.56,216.17,108.36,196.42,0.92,-1,-1,-1
263,2,1560.99,147.16,106.98,215.67,0.94,-1,-1,-1
263,3,565.77,198.37,78.13,187.81,0.91,-1,-1,-1
264,1,435.84,216.71,107.78,196.59,0.93,-1,-1,-1
264,2,1560.41,148.44,107.91,217.03,0.94,-1,-1,-1
264,3,563.68,198.27,80.00,188.91,0.92,-1,-1,-1
265,1,436.84,217.36,106.79,196.20,0.92,-1,-1,-1
265,2,1560.14,149.82,108.41,218.15,0.93,-1,-1,-1
265,3,560.29,198.78,82.40,190.34,0.92,-1,-1,-1
266,1,437.13,217.38,106.44,197.36,0.92,-1,-1,-1
266,2,1560.04,150.58,108.63,218.73,0.93,-1,-1,-1
266,3,557.47,198.97,84.23,190.44,0.93,-1,-1,-1
267,1,436.42,218.28,105.58,197.79,0.92,-1,-1,-1
267,2,1559.32,151.21,108.34,218.77,0.93,-1,-1,-1
267,3,553.96,199.14,86.75,192.15,0.93,-1,-1,-1
268,1,434.49,219.06,104.88,198.83,0.92,-1,-1,-1
268,2,1559.21,151.74,107.92,218.44,0.93,-1,-1,-1
268,3,550.83,200.42,89.17,193.35,0.93,-1,-1,-1
269,1,429.92,219.35,104.19,200.31,0.92,-1,-1,-1
269,2,1559.39,152.12,107.36,218.30,0.93,-1,-1,-1
269,3,547.76,201.68,90.82,192.80,0.93,-1,-1,-1
270,1,427.36,220.45,103.32,200.52,0.92,-1,-1,-1
270,2,1559.71,152.73,106.68,217.74,0.93,-1,-1,-1
270,3,544.06,202.59,92.16,192.36,0.93,-1,-1,-1
271,1,425.83,221.74,103.17,201.47,0.92,-1,-1,-1
271,2,1559.96,153.37,106.20,217.52,0.93,-1,-1,-1
271,3,540.85,204.03,92.84,190.63,0.92,-1,-1,-1
272,1,423.78,223.89,102.94,201.47,0.92,-1,-1,-1
272,2,1559.35,153.96,105.66,217.05,0.93,-1,-1,-1
272,3,536.46,204.33,93.75,190.41,0.93,-1,-1,-1
273,1,421.81,225.46,103.02,202.00,0.92,-1,-1,-1
273,2,1559.07,154.32,105.60,217.59,0.93,-1,-1,-1
273,3,531.16,203.75,94.83,191.45,0.93,-1,-1,-1
274,1,420.43,227.48,102.58,202.07,0.92,-1,-1,-1
274,2,1559.11,154.65,105.31,217.57,0.93,-1,-1,-1
274,3,525.32,203.52,95.07,191.63,0.93,-1,-1,-1
275,1,418.77,229.10,102.50,203.19,0.93,-1,-1,-1
275,2,1559.36,155.24,104.75,216.83,0.94,-1,-1,-1
275,3,520.34,202.74,95.07,192.80,0.92,-1,-1,-1
276,1,418.27,231.46,102.25,204.48,0.92,-1,-1,-1
276,2,1559.37,155.83,104.73,217.28,0.94,-1,-1,-1
276,3,515.01,201.88,94.61,193.36,0.92,-1,-1,-1
277,1,418.13,233.99,100.79,203.07,0.91,-1,-1,-1
277,2,1558.35,156.58,105.01,218.45,0.94,-1,-1,-1
277,3,508.23,201.88,93.04,192.56,0.89,-1,-1,-1
278,1,415.12,236.69,101.30,204.29,0.91,-1,-1,-1
278,2,1557.96,156.73,106.94,223.68,0.94,-1,-1,-1
278,3,503.93,202.32,91.27,192.92,0.90,-1,-1,-1
279,1,411.36,238.88,102.36,206.17,0.91,-1,-1,-1
279,2,1557.65,157.15,108.01,227.23,0.94,-1,-1,-1
