176,1,1494.27,268.42,115.33,247.33,0.95,0
176,2,1024.74,92.46,84.48,180.08,0.92,1
176,3,1273.93,234.54,106.08,216.00,0.94,0
177,1,1498.26,268.11,117.00,248.09,0.95,0
177,2,1033.38,92.43,84.37,180.63,0.92,1
177,3,1278.06,234.57,105.69,215.23,0.94,0
178,1,1503.04,268.42,117.98,248.81,0.95,0
178,2,1043.82,92.18,83.92,180.61,0.92,1
178,3,1284.34,234.55,104.76,214.92,0.94,0
179,1,1508.36,268.74,118.25,248.64,0.94,0
179,2,1053.59,91.97,84.22,182.38,0.92,1
179,3,1291.63,234.53,103.20,214.13,0.94,0
180,1,1514.25,269.29,117.48,247.22,0.94,0
180,2,1060.10,92.50,84.55,183.33,0.91,1
180,3,1298.61,234.72,101.89,214.50,0.93,0
181,1,1521.41,269.92,115.99,245.78,0.93,0
181,2,1064.69,92.97,84.45,182.29,0.90,1
181,3,1307.17,235.22,99.92,214.85,0.93,0
182,1,1528.81,270.14,114.68,245.69,0.92,0
182,2,1066.81,94.32,84.10,180.26,0.91,1
182,3,1316.68,234.94,98.32,216.77,0.93,0
183,1,1537.53,270.65,112.74,245.66,0.92,0
183,2,1067.32,95.83,84.09,178.71,0.93,1
183,3,1324.64,235.93,97.51,220.37,0.93,0
184,1,1543.20,271.72,110.47,244.31,0.93,0
184,2,1068.94,97.05,85.32,178.35,0.94,1
184,3,1330.02,236.74,97.42,224.38,0.93,0
185,1,1546.60,272.89,108.52,242.58,0.94,0
185,2,1070.08,97.49,87.05,178.90,0.94,1
185,3,1334.15,238.35,96.83,225.88,0.93,0
186,1,1550.12,273.30,108.31,242.83,0.94,0
186,2,1071.56,98.14,89.75,180.62,0.93,1
186,3,1337.59,240.06,96.89,227.30,0.94,0
187,1,1553.67,273.88,108.83,242.94,0.94,0
187,2,1071.26,98.26,91.29,181.05,0.93,1
187,3,1340.70,241.79,96.49,226.03,0.95,0
188,1,1557.73,275.20,110.39,243.22,0.94,0
188,2,1071.81,98.89,92.04,180.26,0.93,1
188,3,1343.32,244.20,96.15,223.28,0.94,0
189,1,1561.94,276.12,112.43,242.44,0.94,0
189,2,1073.01,98.39,92.71,180.68,0.93,1
189,3,1344.97,246.65,97.00,222.65,0.95,0
190,1,1565.60,276.32,115.89,243.16,0.95,0
190,2,1075.49,95.90,94.03,183.57,0.93,1
190,3,1345.71,248.75,98.09,222.73,0.95,0
191,1,1569.10,277.16,119.74,243.11,0.95,0
191,2,1081.51,93.12,95.67,186.59,0.93,1
191,3,1347.21,250.84,99.31,222.75,0.95,0
192,1,1571.57,278.01,123.90,243.43,0.95,0
192,2,1088.77,89.36,97.63,190.99,0.93,1
192,3,1349.05,251.80,100.93,224.30,0.94,0
193,1,1572.83,278.86,128.05,243.44,0.95,0
193,2,1095.90,79.74,102.60,201.49,0.92,1
193,3,1350.85,252.56,102.17,225.76,0.94,0
194,1,1573.19,279.15,133.05,245.68,0.95,0
194,2,1104.45,65.26,109.97,216.85,0.92,1
194,3,1353.80,253.80,103.17,227.52,0.94,0
195,1,1573.45,280.02,136.16,245.31,0.95,0
195,2,1111.24,63.46,110.84,219.08,0.89,1
195,3,1358.85,255.34,102.97,227.28,0.93,0
196,1,1574.42,280.10,138.81,245.16,0.96,0
196,2,1112.52,66.67,107.52,215.14,0.93,1
196,3,1364.35,256.54,102.59,227.16,0.94,0
197,1,1576.87,280.10,140.70,245.54,0.96,0
197,2,1115.33,77.98,100.22,203.31,0.92,1
197,3,1371.18,257.17,101.56,226.65,0.93,0
198,1,1580.25,280.53,141.56,245.24,0.95,0
198,2,1118.17,88.48,93.36,192.37,0.92,1
198,3,1378.37,257.36,100.13,225.99,0.92,0
199,1,1584.30,280.67,141.40,245.12,0.95,0
199,2,1119.97,93.48,88.94,186.50,0.91,1
199,3,1387.69,257.16,98.56,226.62,0.92,0
200,1,1589.78,281.59,140.30,244.63,0.94,0
200,2,1122.66,97.15,85.72,182.73,0.91,1
200,3,1397.59,258.38,95.53,225.07,0.91,0
201,1,1595.76,282.14,138.90,244.89,0.94,0
201,2,1126.98,99.55,83.05,179.85,0.92,1
201,3,1405.50,259.48,92.83,223.57,0.92,0
202,1,1603.12,282.78,136.78,244.98,0.93,0
202,2,1131.04,100.61,81.39,178.83,0.91,1
202,3,1410.41,260.41,91.12,222.67,0.92,0
203,1,1610.73,283.66,134.92,246.80,0.94,0
203,2,1135.05,101.18,80.05,178.50,0.91,1
203,3,1413.29,262.40,89.78,220.88,0.93,0
204,1,1616.03,283.98,134.37,251.04,0.94,0
204,2,1140.40,101.45,78.80,178.09,0.91,1
204,3,1416.47,264.01,90.05,221.11,0.93,0
205,1,1618.88,284.08,133.95,254.41,0.94,0
205,2,1146.33,100.83,77.40,177.31,0.91,1
205,3,1420.42,265.91,91.43,221.66,0.94,0
206,1,1622.13,285.42,132.64,255.22,0.94,0
206,2,1151.84,99.38,77.22,179.36,0.91,1
206,3,1424.32,267.69,93.90,222.76,0.94,0
207,1,1625.94,286.36,131.99,255.50,0.95,0
207,2,1156.25,98.25,76.66,179.71,0.92,1
207,3,1427.29,269.88,96.84,223.63,0.94,0
208,1,1629.00,287.36,131.75,256.01,0.95,0
208,2,1160.35,97.35,76.64,180.32,0.93,1
208,3,1429.76,271.77,100.25,224.41,0.95,0
209,1,1631.07,288.82,131.32,254.84,0.95,0
209,2,1163.68,96.78,77.22,180.79,0.93,1
209,3,1430.09,273.32,104.17,227.37,0.95,0
210,1,1633.41,289.69,131.29,253.36,0.95,0
210,2,1167.12,95.66,79.03,182.32,0.93,1
210,3,1431.13,274.52,107.03,228.48,0.95,0
211,1,1635.65,290.54,131.83,252.00,0.96,0
211,2,1170.19,95.62,81.24,183.29,0.93,1
211,3,1431.50,276.70,109.62,228.88,0.95,0
212,1,1637.60,291.51,133.14,251.92,0.96,0
212,2,1172.87,95.55,83.19,183.05,0.93,1
212,3,1431.52,277.70,112.32,230.80,0.95,0
213,1,1639.17,292.51,135.25,252.77,0.96,0
213,2,1174.91,95.75,85.13,182.96,0.93,1
213,3,1434.59,278.46,114.02,231.50,0.95,0
214,1,1640.83,293.52,137.24,252.64,0.96,0
214,2,1179.09,95.21,87.67,183.54,0.93,1
214,3,1439.53,278.92,115.74,232.63,0.95,0
215,1,1643.33,294.32,139.33,252.59,0.96,0
215,2,1184.59,94.12,90.30,183.98,0.93,1
215,3,1444.95,278.82,116.11,232.15,0.95,0
216,1,1646.15,294.59,141.48,252.56,0.96,0
216,2,1191.93,93.59,92.93,184.71,0.94,1
216,3,1452.37,279.85,115.91,231.05,0.95,0
217,1,1650.84,294.66,143.70,252.54,0.96,0
217,2,1199.16,93.51,94.48,184.64,0.94,1
217,3,1460.73,281.08,115.12,229.72,0.95,0
218,1,1655.36,294.66,145.92,252.97,0.96,0
218,2,1206.73,92.93,95.71,185.39,0.94,1
218,3,1468.37,280.83,114.42,229.65,0.94,0
219,1,1661.75,294.41,147.80,253.13,0.96,0
219,2,1215.91,92.50,95.63,185.45,0.92,1
219,3,1477.78,281.59,113.22,230.06,0.94,0
220,1,1668.14,294.29,149.19,253.18,0.96,0
220,2,1224.25,92.01,95.23,185.35,0.92,1
220,3,1487.18,282.51,111.37,231.10,0.93,0
221,1,1676.51,294.45,149.95,252.75,0.96,0
221,2,1228.78,92.17,95.45,185.42,0.92,1
221,3,1493.69,283.49,111.46,236.38,0.93,0
222,1,1683.71,294.05,150.73,253.03,0.96,0
222,2,1231.60,92.18,96.42,186.05,0.92,1
222,3,1497.60,284.93,111.75,241.00,0.94,0
223,1,1691.67,293.88,150.84,253.13,0.95,0
223,2,1233.99,92.70,97.26,185.45,0.93,1
223,3,1500.74,286.99,111.69,243.62,0.94,0
224,1,1699.95,294.25,150.64,253.16,0.95,0
224,2,1236.25,93.01,98.88,185.32,0.94,1
224,3,1504.81,289.07,110.80,242.82,0.95,0
225,1,1709.42,294.60,149.94,253.17,0.95,0
225,2,1237.73,93.91,100.51,184.71,0.93,1
225,3,1508.74,291.37,110.59,241.56,0.95,0
226,1,1715.82,294.84,148.90,252.39,0.96,0
226,2,1239.85,94.31,102.07,183.76,0.94,1
226,3,1512.49,293.76,110.93,239.71,0.95,0
227,1,1719.63,295.14,148.83,252.32,0.95,0
227,2,1242.29,94.41,104.38,183.90,0.94,1
227,3,1515.92,296.39,112.01,238.53,0.96,0
228,1,1721.33,295.57,149.59,252.85,0.95,0
228,2,1245.22,94.10,106.24,183.84,0.93,1
228,3,1517.43,299.00,113.38,237.72,0.96,0
229,1,1722.41,296.28,150.34,252.49,0.95,0
229,2,1248.76,93.32,107.96,185.17,0.93,1
229,3,1519.01,301.26,115.07,237.41,0.95,0
230,1,1722.68,297.10,150.48,251.57,0.95,0
230,2,1254.62,92.74,107.27,183.49,0.93,1
230,3,1521.38,303.05,117.17,238.50,0.95,0
231,1,1723.06,297.62,151.37,251.67,0.95,0
231,2,1259.04,91.35,106.71,184.03,0.93,1
231,3,1525.17,304.33,118.98,239.35,0.95,0
232,1,1723.04,298.24,151.70,250.82,0.95,0
232,2,1264.84,90.78,103.25,181.50,0.92,1
232,3,1529.17,305.42,121.34,241.89,0.95,0
233,1,1722.90,298.91,151.77,250.06,0.96,0
233,2,1272.86,89.40,99.77,180.04,0.89,1
233,3,1535.86,306.55,122.22,242.05,0.95,0
234,1,1722.56,299.14,152.09,249.78,0.95,0
234,2,1281.47,88.39,97.67,181.81,0.90,1
234,3,1543.74,307.24,122.20,241.54,0.95,0
235,1,1723.31,298.99,152.00,248.79,0.96,0
235,2,1287.43,87.25,95.52,182.26,0.90,1
235,3,1552.19,308.34,121.61,240.87,0.94,0
236,1,1724.13,299.14,152.46,249.32,0.95,0
236,2,1292.63,87.17,93.78,181.77,0.92,1
236,3,1561.03,308.92,120.40,239.27,0.92,0
237,1,1725.17,298.62,152.77,249.64,0.95,0
237,2,1298.50,88.22,92.97,180.08,0.94,1
237,3,1571.89,309.53,118.76,238.20,0.93,0
238,1,1728.02,298.30,153.12,250.10,0.96,0
238,2,1304.21,89.76,92.88,177.66,0.94,1
238,3,1582.69,309.70,116.80,237.80,0.93,0
239,1,1731.45,297.28,153.74,251.62,0.95,0
239,2,1309.42,92.37,93.50,174.51,0.95,1
239,3,1590.58,310.28,115.08,237.54,0.93,0
240,1,1736.66,296.67,153.06,251.75,0.95,0
240,2,1313.30,93.86,95.30,172.63,0.94,1
240,3,1596.11,310.79,114.15,237.55,0.93,0
241,1,1742.35,296.55,152.32,252.13,0.95,0
241,2,1316.54,95.41,97.85,171.29,0.94,1
241,3,1599.43,311.06,114.41,238.34,0.94,0
242,1,1749.99,296.17,151.53,253.27,0.94,0
242,2,1318.22,95.41,101.03,171.28,0.94,1
242,3,1602.16,311.90,114.63,237.86,0.94,0
243,1,1757.63,296.47,150.39,254.59,0.94,0
243,2,1320.43,95.96,103.63,171.09,0.95,1
243,3,1604.62,313.41,114.97,236.45,0.95,0
244,1,1765.37,296.14,148.87,255.97,0.94,0
244,2,1323.66,97.60,105.71,170.61,0.94,1
244,3,1608.33,315.06,118.00,237.93,0.95,0
245,1,1773.04,296.46,147.42,258.25,0.93,0
245,2,1330.14,98.43,107.25,170.23,0.94,1
245,3,1612.54,317.31,120.27,236.38,0.95,0
246,1,1778.84,296.70,146.10,260.54,0.94,0
246,2,1338.47,99.78,108.20,169.51,0.95,1
246,3,1615.74,319.46,122.84,234.89,0.95,0
247,1,1782.82,296.90,145.25,263.05,0.94,0
247,2,1347.49,101.16,108.50,168.59,0.94,1
247,3,1617.35,321.34,126.14,235.69,0.96,0
248,1,1785.51,297.64,144.02,263.53,0.94,0
248,2,1359.35,102.43,108.27,167.94,0.94,1
248,3,1617.56,322.22,129.59,236.89,0.95,0
249,1,1787.45,298.25,143.15,264.01,0.94,0
249,2,1371.61,103.27,107.32,167.11,0.93,1
249,3,1618.36,322.73,132.64,237.35,0.96,0
250,1,1789.95,298.59,142.52,264.26,0.94,0
250,2,1381.80,102.82,106.47,166.88,0.93,1
250,3,1622.22,322.42,135.22,237.97,0.96,0
251,1,1792.14,299.16,141.30,262.55,0.94,0
251,2,1388.20,100.72,107.61,168.73,0.94,1
251,3,1628.37,322.82,137.18,238.31,0.95,0
252,1,1793.77,300.04,140.71,261.42,0.94,0
252,2,1392.95,98.47,109.95,171.56,0.95,1
252,3,1635.10,322.60,139.45,239.66,0.95,0
253,1,1795.43,301.70,139.93,259.19,0.93,0
253,2,1397.22,95.83,112.48,174.63,0.95,1
253,3,1643.55,322.48,140.58,240.17,0.95,0
254,1,1797.10,303.88,139.07,256.10,0.93,0
254,2,1402.78,93.67,115.67,178.84,0.95,1
254,3,1650.59,322.18,141.85,241.68,0.95,0
255,1,1798.47,306.02,138.80,253.59,0.93,0
255,2,1408.69,93.18,117.63,180.87,0.95,1
255,3,1660.77,322.48,141.09,240.91,0.95,0
256,1,1801.54,309.49,138.76,250.42,0.92,0
256,2,1416.08,93.23,118.21,181.18,0.94,1
256,3,1672.12,323.02,139.63,240.16,0.95,0
257,1,1805.45,312.33,140.19,248.80,0.90,0
257,2,1424.00,93.82,118.35,181.27,0.94,1
257,3,1683.96,322.97,137.77,239.86,0.94,0
258,1,1808.62,316.15,140.68,244.97,0.90,0
258,2,1434.53,94.67,117.01,179.67,0.94,1
258,3,1695.36,324.27,136.95,242.87,0.93,0
259,1,1811.69,312.12,145.88,249.44,0.90,0
259,2,1445.97,95.22,115.31,178.58,0.94,1
259,3,1701.63,325.19,137.51,247.54,0.94,0
260,1,1812.76,309.14,149.51,252.12,0.88,0
260,2,1457.98,96.78,112.99,177.49,0.93,1
260,3,1705.30,325.96,138.16,251.50,0.94,0
261,1,1813.55,306.64,151.64,254.49,0.88,0
261,2,1470.68,96.47,111.24,177.96,0.92,1
261,3,1709.74,327.88,137.10,250.89,0.95,0
262,1,1816.85,309.90,149.77,251.40,0.88,0
262,2,1479.59,95.52,112.41,183.53,0.92,1
262,3,1713.11,329.37,136.33,249.61,0.95,0
263,1,1821.02,312.03,148.33,249.32,0.86,0
263,2,1484.42,95.66,111.16,184.34,0.93,1
263,3,1716.74,331.91,136.14,247.74,0.96,0
264,1,1827.37,313.48,146.95,248.10,0.83,0
264,2,1489.35,94.77,110.92,185.90,0.93,1
264,3,1720.28,333.50,138.40,248.35,0.96,0
265,1,1834.46,319.60,142.13,241.40,0.79,0
265,2,1494.40,94.77,110.96,186.46,0.94,1
265,3,1723.59,335.96,140.19,247.34,0.96,0
266,1,1843.90,324.81,137.32,234.83,0.71,0
266,2,1500.04,95.55,111.83,186.64,0.93,1
266,3,1725.46,338.29,142.73,247.71,0.96,0
267,1,1851.13,331.10,131.40,226.66,0.61,0
267,2,1505.73,96.29,113.37,187.79,0.93,1
267,3,1728.08,340.35,144.79,247.06,0.96,0
268,1,1860.66,332.99,129.74,226.37,0.28,0
268,2,1512.07,98.79,113.93,187.31,0.93,1
268,3,1731.70,342.08,147.03,246.69,0.96,0
269,1,1872.84,323.65,134.94,238.56,0.10,0
269,2,1519.77,101.35,113.67,185.37,0.94,1
269,3,1735.76,343.45,149.23,246.65,0.96,0
270,2,1529.05,102.70,112.77,183.66,0.93,1
270,3,1740.64,343.58,151.88,247.41,0.96,0
271,2,1537.80,102.96,112.10,183.23,0.94,1
271,3,1748.43,343.80,153.06,246.80,0.96,0
272,2,1546.97,103.60,110.22,182.84,0.93,1
272,3,1756.61,344.50,153.33,245.67,0.96,0
273,2,1556.39,103.14,107.74,182.91,0.92,1
273,3,1766.76,344.50,153.17,245.24,0.95,0
274,2,1567.34,101.89,105.69,184.89,0.91,1
274,3,1775.96,344.23,152.61,245.97,0.95,0
275,2,1574.29,99.90,104.07,186.35,0.91,1
275,3,1784.18,342.76,151.31,247.14,0.93,0
276,2,1579.44,99.08,103.17,187.95,0.93,1
276,3,1795.42,342.95,148.30,246.80,0.92,0
277,2,1583.81,98.77,102.75,188.77,0.93,1
277,3,1807.87,343.22,144.52,246.89,0.89,0
278,2,1589.52,99.93,102.81,187.78,0.94,1
278,3,1820.87,344.75,141.99,245.69,0.89,0
279,2,1595.37,101.77,103.83,186.66,0.93,1
279,3,1823.76,346.20,139.11,244.34,0.90,0
280,2,1600.25,103.13,105.47,186.00,0.93,1
280,3,1828.05,344.48,139.97,247.42,0.88,0
281,2,1603.60,102.68,107.90,186.24,0.93,1
281,3,1829.79,341.15,141.32,251.68,0.88,0
282,2,1607.45,103.61,110.28,186.33,0.94,1
282,3,1832.02,341.87,141.77,253.28,0.87,0
283,2,1613.14,105.24,111.13,184.85,0.94,1
283,3,1835.98,342.14,142.30,252.99,0.83,0
284,2,1619.53,104.33,113.21,186.47,0.94,1
284,3,1839.76,343.46,142.83,251.18,0.81,0
285,2,1627.41,104.14,113.26,186.02,0.94,1
285,3,1839.83,344.52,143.50,250.36,0.75,0
286,2,1635.76,103.21,112.74,186.45,0.93,1
286,3,1844.94,351.15,142.10,243.79,0.62,0
287,2,1644.79,103.97,110.97,186.39,0.93,1
287,3,1847.50,351.62,143.45,242.19,0.38,0
288,2,1654.59,103.42,109.52,188.09,0.92,1
288,3,1852.53,360.96,140.83,233.99,0.25,0
289,2,1663.59,102.98,108.51,190.95,0.92,1
289,3,1853.68,344.44,151.76,251.82,0.15,0
290,2,1670.13,104.30,106.68,190.97,0.93,1
291,2,1675.00,104.75,105.98,191.90,0.93,1
292,2,1680.07,106.63,105.86,191.73,0.94,1
293,2,1685.96,108.39,106.27,190.48,0.94,1
294,2,1690.64,109.49,108.12,190.21,0.94,1
295,2,1693.64,110.38,111.20,191.27,0.95,1
296,2,1696.46,111.09,113.87,192.05,0.95,1
297,2,1700.73,111.50,116.89,193.50,0.95,1
298,2,1706.72,113.29,117.75,192.26,0.94,1
299,2,1713.24,114.62,118.00,191.54,0.94,1
300,2,1721.09,114.65,117.57,191.04,0.93,1
301,2,1728.77,114.85,116.42,191.07,0.93,1
302,2,1738.42,114.68,114.48,190.85,0.93,1
303,2,1749.24,113.41,113.18,192.49,0.93,1
304,2,1760.18,113.59,110.95,193.11,0.92,1
305,2,1766.16,113.53,109.45,193.22,0.93,1
306,2,1770.77,113.32,108.97,194.09,0.94,1
307,2,1774.80,113.90,109.04,194.41,0.93,1
308,2,1779.31,115.28,109.69,193.79,0.93,1
309,2,1783.88,117.02,110.85,192.77,0.93,1
310,2,1787.09,118.55,113.19,192.82,0.94,1
311,2,1789.72,118.99,116.12,194.50,0.94,1
312,2,1791.92,119.92,117.94,195.03,0.94,1
313,2,1795.82,121.41,119.16,194.71,0.93,1
314,2,1802.17,122.00,120.17,195.20,0.92,1
315,2,1808.92,121.92,120.34,194.76,0.92,1
316,2,1817.52,121.36,120.35,195.53,0.91,1
317,2,1829.75,121.68,119.77,196.15,0.89,1
318,2,1846.28,122.90,120.21,196.15,0.77,1
319,2,1858.73,126.24,119.94,196.36,0.49,1
320,2,1863.89,127.47,120.12,199.33,0.54,1
321,2,1864.92,116.45,125.02,210.45,0.43,1
322,2,1865.49,88.14,140.10,238.55,0.20,1
323,2,1865.07,63.62,150.42,260.78,0.14,1
418,4,464.98,969.71,148.56,404.59,0.74,0
419,4,472.63,965.16,139.70,380.61,0.78,0
420,4,481.74,957.72,133.34,363.21,0.83,0
421,4,486.27,951.05,136.35,371.70,0.83,0
422,4,491.17,942.29,137.83,376.55,0.84,0
423,4,499.80,939.56,130.68,357.45,0.85,0
424,4,507.71,938.53,122.63,335.47,0.83,0
425,4,515.10,933.18,122.52,335.11,0.85,0
426,4,519.18,924.49,126.49,346.51,0.83,0
427,4,524.02,916.99,128.09,351.67,0.85,0
428,4,530.25,909.00,128.00,351.97,0.84,0
429,4,538.28,908.54,121.96,335.01,0.84,0
430,4,544.50,902.26,123.27,338.03,0.86,0
431,4,549.77,897.45,125.92,345.54,0.86,0
432,4,557.13,894.96,125.12,343.06,0.86,0
433,4,564.39,892.91,126.37,346.72,0.87,0
434,4,574.56,890.52,126.48,345.46,0.85,0
435,4,585.70,887.57,126.65,343.26,0.85,0
436,4,595.16,886.19,127.05,342.49,0.85,0
437,4,601.76,883.15,127.70,344.96,0.86,0
438,4,608.41,879.02,126.66,343.25,0.87,0
439,4,613.83,871.79,127.90,348.02,0.86,0
440,4,620.41,865.22,123.47,336.49,0.88,0
441,4,626.75,858.40,118.58,322.15,0.89,0
442,4,631.72,851.07,117.97,318.74,0.91,0
443,4,635.45,843.14,120.70,324.86,0.91,0
444,4,638.52,836.35,123.98,332.55,0.91,0
445,4,644.23,830.44,123.02,327.51,0.90,0
446,4,649.50,825.29,122.88,324.72,0.90,0
447,4,657.92,820.00,121.59,316.55,0.87,0
448,4,665.50,816.00,118.75,304.51,0.88,0
